bp,A1: VK_Corrielle_1,A2: VK_Corrielle_2,A3: VK_Corrielle_3,A4: VK_Corrielle_4,A5: VK_Corrielle_5,A6: VK_Corrielle_6,A7: VK_Corrielle_7,A8: VK_Corrielle_8,B1: VK_Corrielle_9,B2: VK_Corrielle_10,B3: VK_Corrielle_11,B4: VK_Corrielle_12,B5: VK_Corrielle_13,C1: YG_Corrielle_1,C2: YG_Corrielle_2,C3: YG_Corrielle_3,C4: YG_Corrielle_4,C5: YG_Corrielle_5,C6: YG_Corrielle_6,C7: YG_Corrielle_7,C8: YG_Corrielle_8,D1: YG_Corrielle_9,D2: YG_Corrielle_10,D3: YG_Corrielle_11,D4: YG_Corrielle_12,D5: YG_Corrielle_13
692,0,2.804544746,0.125358854,3.477934297,0.264489951,0,0,2.963543946,0,4.55410119,0.775613341,13.58636091,0,4.715120871,1.190222885,0.556755734,0,0.183642963,1.160367828,1.090022766,2.197560335,2.765215697,1.609500071,0,0,0
693,0,2.798873472,0.695724316,2.82999479,0.455955569,0,0,3.067576277,0,3.868733734,0.286505212,13.18548422,0,4.348608813,1.161848333,0.933683449,0.303445149,1.070542055,1.995429534,0.968248496,2.671840923,2.828132004,1.07149136,0,0,0
694,0.804998858,2.777900914,1.132733467,2.202428138,0.866271164,0,0,3.071819901,0,3.157708145,0.204604019,12.96408754,0.131659491,3.578346621,1.088551541,1.286968102,0.687758777,1.826327737,2.758539668,0.708834101,2.75830698,2.825788791,0.763046478,0,0,0
695,1.75719487,2.457397488,1.409156187,1.518399767,1.501279213,0,0,3.002855493,0,2.594135109,0.506815553,13.09638841,0.303674689,2.698333126,1.047168957,1.496531777,0.69263314,2.34493788,3.104887366,0.455249807,2.317280385,2.743459298,0.968819393,0,0,0.403712211
696,2.373236659,1.719623753,1.533010574,0.80107627,2.130997673,0,0,2.88104096,0,2.259129218,0.948051189,13.62362368,0,2.172517639,1.204403875,1.545912026,0.42416154,2.55962059,2.813649226,0.289074329,1.4924776,2.437517941,1.612457504,0,0,0.888650005
697,2.549260907,0.827426722,1.444290458,0.272584354,2.42060327,0.297670548,0.12670564,2.717972578,0,2.084228379,1.355000289,14.36746384,0,2.124335336,1.625775654,1.542794564,0.215965598,2.444779965,1.907790293,0.166725419,0.690300037,1.810491537,2.305158883,0,0,1.198303161
698,2.34180196,0.136448324,1.107372552,0.143333123,2.166739098,0.263412104,0.227886514,2.532379917,0,1.934535867,1.658589934,15.06713937,0,2.414877979,2.245751026,1.620157811,0.366230614,2.034193124,0.59259077,0.001965569,0.300278928,0.883364649,2.663615993,0,0,1.271124315
699,1.950990315,0,0.631398413,0.375686285,1.564446988,0,0.050759874,2.362718242,0,1.689933866,1.931438609,15.51453809,0,2.665309543,2.80306493,1.830683731,0.85003385,1.452572144,0,0,0.408293908,0,2.638347165,0,0,1.162003246
700,1.68,0,0.26,0.83,0.7,0,0,2.15,0,1.4,2.19,15.68,0,2.18,2.89,2.08,1.48,0.74,0,0,1.19,0,2.21,0,0,1.24
701,1.77,0,0.22,1.27,0,0,0,1.85,0,1.26,2.36,15.69,0,0.67,2.33,2.19,1.95,0.02,0,0,2.53,0.06,1.52,0,0,1.83
702,2.011921656,0.023562297,0.346210519,1.398176719,0,0,0.143435356,1.706018663,0,1.45103319,2.301653922,15.71070673,0,0,1.976380314,2.103746981,1.959921547,0,0,0,3.158910687,0.616412038,1.199145232,0,0.006630145,2.333810506
703,2.304872171,0.095702368,0.506730115,1.335718608,0,0,0.246860838,1.69872082,0.052117148,1.901909719,2.064601935,15.75353504,0,0,1.929680829,1.896351895,1.63987581,0.187457988,0,0,3.144960493,0.919830962,1.208655897,0,0.137674135,2.656520945
704,2.607628303,0.19242515,0.608102425,1.309883109,0,0,0.279710352,1.724207471,0.383788794,2.476891218,1.750068235,15.78660965,0,0,2.024563788,1.667632064,1.225269984,0.740973555,0,0.376004162,2.970279523,1.007619979,1.30894153,0,0.192127489,2.893126988
705,2.889669374,0.316203093,0.60779073,1.398899915,0,0,0.223725552,1.753109305,0.680270452,3.064239995,1.409670647,15.78391265,0,0.085692786,2.153184808,1.482648462,0.813524005,1.393806919,0,0.779337024,2.806787942,0.902450994,1.422275866,0,0.231606001,3.040953901
706,3.128967383,0.427238699,0.503567064,1.563248355,0.006087421,0,0.062530029,1.814912802,0.902671527,3.571263945,1.055828499,15.72410663,0,0.539843918,2.253144467,1.378940541,0.393055451,2.127129095,0,1.153478997,2.581361308,0.615495779,1.598758291,0,0.209268624,3.020278764
707,3.313263482,0.494930062,0.312770877,1.767865293,0.531618358,0,0,1.928021173,0.956817142,3.927351574,0.701522728,15.60024315,0,1.216699747,2.265345719,1.378505912,0,2.886483956,0.262344683,1.467169092,2.246713391,0.188308538,1.865013361,0,0.107417575,2.788603741
708,3.452813214,0.513103245,0.096337806,1.995789501,1.127851919,0,0,2.080885985,0.618749887,4.112788906,0.363583169,15.43903912,0,2.006162582,2.135561865,1.468425658,0,3.526393038,0.495054596,1.706614713,1.832324854,0,2.184022981,0,0,2.396263987
709,3.560235457,0.479690109,0,2.231222977,1.6570437,0,0,2.258628103,0,4.122735788,0.05947479,15.27309967,0,2.783450973,1.821100714,1.628197225,0,3.900957063,0.669052062,1.861264962,1.374156276,0,2.511258015,0,0,1.907716462
710,3.640950149,0.397370156,0,2.446576294,2.020456279,0,0,2.454424644,0,4.01372192,0,15.14344552,0,3.466180455,1.367512753,1.816561305,0,3.96778866,0.78927546,1.926453899,0.870764605,0,2.815773644,0,0,1.393392675
711,3.696679607,0.27094008,0,2.608724565,2.139651997,0,0,2.665330892,0,3.871820301,0,15.09463144,0.253465667,3.993048485,0.862996266,1.982505853,0,3.73589872,0.858606428,1.900317413,0.303452566,0,3.073177514,0,0,0.926335299
712,3.718989502,0.094738718,0,2.69572177,2.005342635,0,0,2.885899015,0,3.764071934,0,15.14099423,0.40580864,4.325485145,0.377351361,2.094242125,0,3.265897965,0.874294327,1.777502121,0,0,3.255559039,0,0,0.56358858
713,3.684421573,0,0,2.702253549,1.710575923,0,0,3.106930825,0,3.729002157,0,15.25202693,0.44128818,4.458419631,0,2.148583694,0,2.694400084,0.825257192,1.54745269,0,0,3.329725394,0,0,0.338447538
714,3.574369665,0,0,2.630391056,1.357162281,0,0,3.31452205,0,3.793625269,0,15.38971003,0.37980412,4.398586012,0,2.150516679,0,2.152335196,0.706758968,1.205743915,0,0,3.26950384,0,0,0.272650085
715,3.39929688,0,0,2.511139225,1.049217751,0,0,3.473677084,0,3.940864982,0,15.4974191,0.270924376,4.19628461,0,2.133090591,0,1.713940648,0.547694593,0.779334674,0,0,3.084400322,0,0,0.341774967
716,3.179148937,0,0,2.383802311,0.886986129,0,0.395255779,3.544410412,0,4.140654629,0,15.51503955,0.170498791,3.913003883,0,2.136883021,0,1.432761651,0.386624881,0.305332775,0,0,2.795688448,0,0,0.507411024
717,2.949675533,0.26166564,0,2.280567691,0.879212527,0,1.01926773,3.513182997,0,4.366882852,0,15.42406783,0.082391529,3.573274408,0,2.185107151,0,1.287425175,0.254223711,0,0,0,2.446626648,0,0,0.727464414
718,2.761221808,0.872061197,0,2.22703061,0.950034879,0,1.520214019,3.390931582,0,4.597096876,0.395063645,15.24448726,0,3.167446954,0,2.284911253,0,1.187296666,0.173852854,0,0.101448528,0,2.100781553,0,0,0.9564495
719,2.650843339,1.240424754,0,2.240717584,1.022160751,0.073473563,1.816004199,3.205321915,0,4.808072011,0.932469188,15.00424037,0,2.68256603,0,2.437536102,0,1.049536509,0.154578248,0,0.649004951,0,1.806733752,0,0,1.157879745
720,2.616803538,1.406712204,0,2.317231418,1.02320585,0.782002254,1.884392976,3.028335266,0,4.974034075,1.346325681,14.74952459,0,2.100010541,0,2.629355648,0,0.820456468,0.166161978,0,1.028247089,0,1.568913916,0,0,1.320852704
721,2.646533172,1.456375012,0,2.448531324,0.889790609,1.335823604,1.719409462,2.935385635,0,5.069989651,1.484564842,14.52700453,0,1.408975287,0,2.845023183,0,0.459227965,0.171238151,0,1.135615252,0,1.384017565,0,0,1.43895884
722,2.686716027,1.428644851,0,2.62826069,0.639807363,1.723592479,1.373583947,2.959276075,0,5.083150444,1.301378283,14.35635151,0,0.686407168,0,3.077813189,0,0.002695654,0.129518678,0,1.004258432,0,1.248166582,0,0,1.506225985
723,2.66088492,1.33641665,0,2.850956471,0.337811036,1.952323821,0.933132404,3.108072155,0,5.007963409,0.81271413,14.24192648,0,0.059359128,0,3.325830677,0.17337933,0,0,0.153524779,0.745903923,0,1.157378561,0,0,1.51709081
724,2.511378147,1.208011022,0,3.105478818,0.048513379,2.025340918,0.491889011,3.368694267,0,4.856511221,0.092519496,14.20257844,0,0,0,3.577962509,0.360952481,0,0,0.8361203,0.479233503,0,1.125083495,0,0,1.478193983
725,2.212882629,1.098431634,0,3.371045805,0,1.939338008,0.155923603,3.692713895,0,4.670628928,0,14.28202735,0,0,0,3.80737026,0.49050059,0,0,1.545041485,0.333133539,0,1.194233244,0,0,1.416857721
726,1.755222133,1.057681209,0,3.619689046,0,1.693341497,0.016730496,4.031606189,0,4.491592857,0,14.52099431,0,0,0,3.982410115,0.536320384,0,0,2.177610352,0.419469405,0,1.401344768,0,0,1.363478755
727,1.195159557,1.093459892,0,3.788572048,0,1.302964491,0.077911311,4.355404106,0,4.341491656,0,14.93004175,0,0.030372108,0,4.053134688,0.486318717,0,0,2.659872216,0.749673277,0,1.731102224,0,0,1.354427491
728,0.612746056,1.197908071,0.388485528,3.805518096,0.211171568,0.79048246,0.311346346,4.640918508,0,4.234243369,0,15.50679428,0,0.544176049,0,3.96497059,0.33386776,0,0,2.929879285,1.299049447,0,2.149030884,0,0,1.426652553
729,0.090396718,1.340343173,0.796945542,3.667754219,0.705349586,0.201331395,0.656871867,4.87375651,0,4.145240933,0,16.18590676,0,1.070054694,0,3.706789423,0.091307312,0,0,2.977678611,2.009309269,0,2.590319063,0,0,1.579342893
730,0,1.466054441,1.10480951,3.445639668,1.173984839,0,1.020597602,5.0487861,0,4.009297846,0,16.83570439,0,1.51246197,0.045769578,3.313243994,0,0.148567939,0,2.848087804,2.78680812,0,2.958215255,0,0,1.771902453
731,0,1.531359997,1.272400474,3.204250228,1.487778635,0,1.32131834,5.161675144,0,3.772732847,0,17.33429813,0,1.800096329,0.361193285,2.835131553,0,0.373634547,0,2.593127898,3.539235078,0,3.1746024,0,0,1.958536902
732,0,1.533281094,1.278903993,2.979340726,1.7126017,0,1.525615004,5.209289696,0,3.426798536,0,17.6030882,0,1.940887007,0.762690066,2.369928661,0,0.426053722,0,2.280173566,4.184373636,0,3.228755588,0,0,2.082413641
733,0,1.478412055,1.111326553,2.794304997,1.948802266,0,1.612669738,5.188976108,0,2.974486662,0,17.57938112,0,1.961087832,1.227561226,2.019446817,0,0.292697419,0,1.977517289,4.645278518,0,3.127275382,0,0,2.088676739
734,0.207756967,1.386652603,0.804665151,2.595420436,2.219346694,0,1.59411964,5.100925282,0,2.447948257,0,17.28537936,0,1.909022913,1.689573338,1.818658444,0,0.039428756,0,1.725189168,4.884104575,0,2.917023401,0,0,1.975369344
735,0.677024253,1.286736578,0.42629105,2.277520693,2.494816142,0,1.50340144,4.947258221,0,1.89896151,0,16.80058695,0,1.847805508,2.05333408,1.757285229,0,0,0,1.544004214,4.889600429,0,2.671969346,0,0,1.776259315
736,1.174029976,1.188833336,0.04504373,1.810592555,2.718836312,0,1.362304221,4.731679683,0,1.374355203,0,16.2112527,0,1.827912427,2.250178695,1.801405259,0,0,0.147265139,1.433909742,4.680762294,0,2.460361986,0,0,1.531974804
737,1.653415687,1.065715693,0,1.316598696,2.783172454,0,1.168545893,4.460984381,0,0.910341992,0,15.61494905,0,1.87403725,2.26589763,1.871581854,0,0,0.476631056,1.353906968,4.335984562,0,2.338013745,0,0,1.295505204
738,2.073749467,0.889458667,0,0.921081515,2.595685789,0,0.921511302,4.144435989,0,0.541487812,0,15.10848102,0,2.003300072,2.105192059,1.889720916,0,0,0.87511403,1.264133655,3.94271339,0.393063261,2.351594162,0,0,1.116591868
739,2.41027178,0.657289699,0,0.652364259,2.213754016,0.094372638,0.650991438,3.805419339,0,0.299766755,0.115481883,14.77446229,0,2.202514924,1.856355703,1.823066189,0,0.209532212,1.301774479,1.165035714,3.601809452,1.024757117,2.496273205,0,0,1.013291799
740,2.645358707,0.377191711,0,0.499058109,1.755679079,0.328857654,0.399235676,3.473041944,0,0.215545565,0.387202932,14.68809535,0,2.445852965,1.641395081,1.65849363,0,0.713983727,1.701415954,1.073328476,3.418120333,1.663261942,2.745364904,0,0,0.990375422
741,2.770745232,0.070937342,0,0.460918893,1.317418031,0.374955781,0.206327217,3.173214987,0,0.300479589,0.5820185,14.8702754,0,2.701831529,1.557729447,1.416230822,0,1.291565986,2.05407287,0.994328002,3.443239875,2.231979379,3.049697012,0,0,1.044321104
742,2.789675328,0,0,0.551591959,0.967151127,0.390556482,0.109631422,2.927887758,0,0.543165611,0.660073779,15.27498393,0,2.932047135,1.672341341,1.157541258,0,1.88583939,2.383261739,0.919236695,3.663103104,2.673602875,3.332463126,0,0,1.161436834
743,2.710929458,0,0,0.775897049,0.749759526,0.485570453,0.13437035,2.746153332,0,0.920290031,0.59566027,15.83116211,0,3.103036001,2.023398535,0.943907169,0,2.437129437,2.711181251,0.840807197,4.02596294,2.947535148,3.521533905,0,0,1.330011826
744,2.56202451,0,0,1.101069736,0.626331423,0.544578173,0.259278852,2.588148004,0,1.367825463,0.415570538,16.38656798,0,3.202165993,2.544501851,0.827836468,0,2.87396431,3.044505581,0.761188468,4.349515844,3.073422723,3.569550636,0,0,1.548460661
745,2.374819024,0,0,1.484837064,0.537100614,0.407093341,0.451239847,2.408347947,0,1.813286473,0.160266966,16.77485861,0,3.222151912,3.143243459,0.856790911,0,3.124158102,3.382978518,0.686520396,4.43318171,3.085393059,3.438952301,0,0,1.816778637
746,2.178118939,0,0,1.879087555,0.41444078,0.056286089,0.668553076,2.254259074,0,2.205428506,0,16.91340799,0,3.160091931,3.71764575,1.035305196,0,3.147666353,3.679001516,0.648548689,4.276852151,3.015555504,3.148858615,0,0,2.121856303
747,1.998325759,0,0,2.231284418,0.184857987,0,0.862979905,2.244730645,0,2.509409396,0,16.78419201,0,3.016465707,4.158473898,1.334781691,0,2.929363315,3.848633684,0.698608505,4.0345588,2.894449015,2.762024495,0,0,2.440461895
748,1.848599814,0,0,2.505497637,0,0,1.002781378,2.434927059,0,2.7031622,0,16.40865712,0,2.793569211,4.382797583,1.704747422,0,2.497335818,3.831619087,0.859067076,3.819951949,2.74850036,2.342874257,0,0,2.740823905
749,1.711855629,0,0,2.704170062,0,0,1.094470359,2.729647829,0,2.792970101,0,15.89501873,0,2.497667125,4.368482276,2.046482653,0,1.9773701,3.624202873,1.084655402,3.644909471,2.594791778,1.957087434,0,0,2.972170162
750,1.566297702,0,0.340620093,2.836289417,0,0,1.152725882,3.017697074,0,2.7872259,0,15.35742625,0,2.137653433,4.108321843,2.264334578,0,1.503411228,3.237616321,1.325009076,3.504628381,2.446850867,1.664050973,0,0,3.086152792
751,1.386183723,0,0.765924992,2.920488187,0,0,1.215217216,3.228705317,0,2.679242719,0,14.85961743,0,1.739324633,3.647530706,2.34254476,0,1.164676981,2.740869461,1.565231691,3.374244599,2.299882779,1.470461317,0,0,3.075798015
752,1.144395785,0,1.146078584,2.97978501,0,0,1.330381399,3.312922325,0,2.455478082,0,14.44045403,0,1.336807149,3.057101685,2.304582605,0,1.02723409,2.230404794,1.807834603,3.219427924,2.140015682,1.357386554,0,0,2.954645822
753,0.84113415,0.030649708,1.410559408,3.021585153,0,0,1.525035734,3.256961883,0,2.126910772,0,14.123061,0,0.968968259,2.419955526,2.189047159,0,1.089274651,1.766851528,2.061701278,3.021206737,1.945878538,1.308020729,0,0,2.754016568
754,0.516059706,0.241029936,1.519324893,3.030705741,0,0,1.79467436,3.099747309,0,1.739994591,0,13.90808061,0,0.68144025,1.835986921,2.056004263,0,1.251204625,1.358858728,2.34474771,2.782878893,1.685359503,1.30887621,0,0,2.530706468
755,0.212893359,0.360429565,1.444761295,2.992845171,0,0,2.125419035,2.886475992,0,1.349996535,0,13.80187194,0,0.516220226,1.399912682,1.950971841,0,1.409095441,1.005465342,2.665607939,2.515128537,1.333257322,1.349724582,0,0,2.33757168
756,0,0.232822468,1.205982691,2.905984326,0,0,2.471177095,2.672552178,0,1.040294073,0,13.84551573,0,0.495956032,1.176229624,1.844064393,0,1.474308262,0.67987698,2.986496846,2.254903285,0.900386054,1.434284796,0,0,2.199921053
757,0,0,0.836082454,2.772924291,0.171163442,0,2.777211083,2.514643142,0,0.899022238,0,14.08675175,0,0.635919005,1.216991908,1.687890494,0,1.366493954,0.349928502,3.255865379,2.046194791,0.408902317,1.569653068,0,0,2.133501078
758,0,0,0.376067474,2.620537607,0.461683022,0,3.002380366,2.436777486,0,0.948977492,0,14.50763555,0,0.91762501,1.50383866,1.519259997,0,1.079210417,0.024333365,3.416664543,1.921836495,0,1.750022572,0,0,2.124033753
759,0,0,0,2.497362992,0.723686965,0,3.117814773,2.433578608,0,1.154056644,0,15.03103232,0,1.292172316,1.954959569,1.450769315,0.249732957,0.672606172,0,3.406931938,1.904578324,0,1.95797,0,0,2.130213039
760,0.113156949,0,0,2.440516632,0.988086869,0,3.108528626,2.497470098,0,1.451635569,0,15.56692084,0,1.703759622,2.476088551,1.552130438,0.725480774,0.216092865,0,3.190643103,1.996778716,0,2.180784398,0,0.037810095,2.122361713
761,0.276366474,0,0,2.453899331,1.273849472,0,2.996152336,2.617747604,0,1.712601579,0,15.99594954,0.006612517,2.080757728,2.945216527,1.768893397,1.17160057,0,0,2.802886805,2.146247092,0,2.419718507,0,0.178575973,2.105101694
762,0.424840563,0,0,2.532470977,1.594991269,0,2.808278552,2.783072825,0,1.805053362,0,16.20194667,0.765990202,2.352421835,3.246958836,2.028609845,1.509919507,0,0,2.293833336,2.291695169,0,2.675168009,0,0.267415544,2.085566359
763,0.580840454,0,0,2.639017073,1.937245922,0,2.570457199,2.981081454,0,1.678225905,0,16.14701317,1.498509552,2.48223611,3.374806668,2.287134066,1.701750341,0,0.060048128,1.743420849,2.372802667,0,2.916591107,0,0.266312925,2.039368851
764,0.795736732,0.392595975,0,2.718661694,2.270569243,0,2.306927551,3.198851096,0,1.327495482,0,15.83800677,1.808574987,2.453204771,3.383254633,2.516253011,1.730883356,0,0.330298404,1.247843658,2.330365877,0,3.096415458,0,0.131450891,1.924736685
765,1.080953103,0.745480479,0,2.739160037,2.566759234,0,2.029835019,3.42454649,0,0.805742203,0,15.35469464,1.515627557,2.276481065,3.338713288,2.696184614,1.610702784,0,0.487317122,0.876336417,2.146320271,0,3.185392901,0,0,1.716116969
766,1.381465206,0.949512908,0,2.705933235,2.800938477,0,1.731390471,3.648136498,0,0.259911292,0,14.89635748,0.797133053,2.00931988,3.326157918,2.820772983,1.403025682,0,0.606690891,0.6533499,1.87047206,0,3.184822227,0,0,1.415037007
767,1.627425061,0.97400762,0,2.631336007,2.950501389,0,1.402964017,3.859946905,0,0,0,14.6308381,0,1.71295961,3.41245425,2.882222228,1.171885526,0.309457621,0.759412601,0.592174614,1.561885519,0,3.104826274,0,0,1.034127925
768,1.702417804,0.865250789,0,2.546173097,3.0034486,0,1.041461607,4.05132142,0,0,0,14.49548622,0,1.4468654,3.557126994,2.856973706,0.968805576,0.630419084,0.916872328,0.668390262,1.29536935,0,2.987803932,0,0,0.632381244
769,1.480455796,0.695413359,0,2.486541739,2.951724912,0,0.646835921,4.213585013,0,0,0,14.35394022,0,1.268732812,3.683399756,2.717185199,0.839495186,0.846968908,1.018301585,0.845346865,1.149256138,0,2.884917146,0,0,0.283750129
770,0.989926893,0.536185329,0,2.465337211,2.796762516,0,0.249003238,4.328916845,0,0.074674771,0,14.16749201,0,1.206569658,3.710015389,2.460863161,0.789067196,0.929876201,1.037391752,1.09807274,1.156955965,0,2.794196018,0,0,0.045980136
771,0.421864949,0.45872381,0,2.471004658,2.549988285,0,0,4.369862131,0,0.644726937,0,14.00037807,0,1.257102596,3.55103479,2.113253404,0.779865855,0.893976887,0.984170378,1.413908137,1.304542848,0,2.657695019,0,0,0
772,0,0.514124622,0,2.48930513,2.230209798,0,0,4.31574919,0,1.330729296,0,13.916865,0,1.402554121,3.156442359,1.70761846,0.769132757,0.765700305,0.884079785,1.773668022,1.564897783,0,2.453564228,0,0,0.045125154
773,0,0.688452887,0,2.501071184,1.878643728,0,0,4.169413073,0,2.040109771,0,13.96538794,0,1.582910714,2.593544263,1.299025912,0.704165569,0.602285979,0.806971701,2.135083099,1.875405588,0,2.285771032,0,0,0.258421258
774,0,0.952143046,0,2.487880966,1.540809382,0,0,3.940637463,0,2.683257087,0,14.18503692,0,1.731677736,1.95461455,0.944376136,0.534989407,0.463927711,0.82579452,2.450300027,2.169383765,0,2.274757019,0,0,0.543488915
775,0,1.246325387,0,2.452081907,1.259417702,0,0,3.665265929,0,3.217629492,0,14.54178278,0,1.807048812,1.346306108,0.669800369,0.268102742,0.3716854,0.943254042,2.66063986,2.417330233,0,2.433682569,0,0,0.851185797
776,0,1.493106347,0,2.409659017,1.075175565,0,0,3.396090387,0,3.631717882,0.351105005,14.95359985,0,1.783604596,0.884337045,0.481218288,0,0.320830215,1.115949398,2.700535456,2.614124195,0,2.705297472,0,0,1.137100124
777,0,1.641045194,0,2.37653534,1.009434814,0,0,3.166084029,0,3.929090004,0.993900837,15.34050678,0,1.657169593,0.638857501,0.383689814,0,0.295551834,1.302645511,2.53108822,2.75063785,0,3.036617562,0,0,1.374609738
778,0,1.690729776,0,2.368050603,1.04601954,0,0,2.969148215,0,4.141545824,1.363290534,15.62812255,0,1.464276674,0.59119731,0.381290989,0,0.2593904,1.467879442,2.165435163,2.809132389,0,3.385335465,0,0,1.571486974
779,0,1.653655981,0,2.399646729,1.163752634,0,0,2.792546554,0,4.304853056,1.367150935,15.75344333,0,1.24437207,0.708060254,0.475900546,0,0.178376233,1.58316545,1.62950043,2.769157194,0,3.711883375,0,0,1.73890572
