bp,A1: VK_1,A2: VK_2,A3: VK_3,A4: VK_4,A5: VK_5,A6: VK_6,A7: VK_7,A8: VK_8,B1: VK_9,B2: VK_10,B3: VK_11,B4: VK_12,B5: VK_13,B6: VK_14,B7: VK_15,B8: VK_16,C1: YG_1,C2: YG_2,C3: YG_3,C4: YG_4,C5: YG_5,C6: YG_6,C7: YG_7,C8: YG_8,D1: YG_9,D2: YG_10,D3: YG_11,D4: YG_12,D5: YG_13,D6: YG_14,D7: YG_15,D8: YG_16
611,2.529923248,0,3.30489549,2.989294464,20.69246099,0,5.901159473,2.306359499,1.813284583,7.003228209,0,3.302408845,5.70795032,2.320192801,0.577870513,0.741688978,1.299289858,4.208423487,3.905742308,2.183021328,3.208285494,3.100653677,1.047093732,4.518341967,36.20845086,0.787534018,2.799386795,0,0,1.981791843,0,0
612,1.943045034,0.056822036,3.25648517,2.632364721,20.45874954,0,5.569094873,2.584387959,1.634092059,7.26851694,0.816949495,3.257530218,5.446868027,1.908733935,0.003607643,0.755102409,1.117420249,3.800119088,3.514981951,1.925687136,3.396253607,3.059836704,1.038408842,4.074845146,35.22844042,0.610937268,2.801507472,0,0,2.292466331,0,0
613,1.440856104,0.380193178,3.286938168,2.778508523,19.80826933,0,4.982470345,2.863336061,1.249563441,7.385065217,1.730927298,3.054777434,5.182756274,1.398551696,0,1.087292358,1.156648787,3.195154654,2.978381038,1.679509082,3.448914765,3.167966295,0.797452629,3.547282009,34.14646706,0.283072389,2.821408317,0,0,2.467501315,0,0
614,0.989499316,0.752960229,3.400195833,3.405763874,18.90489129,0,4.249501094,2.948107959,0.691303571,7.204934189,2.348212098,2.926293686,5.043180198,0.958116159,0,1.522885746,1.379829321,2.514134435,2.556853085,1.322408742,3.366318376,3.415150413,0.51029092,3.12892916,33.28493113,0,2.716423731,0,0,2.652615755,0,0
615,0.56319128,0.995004888,3.480351151,4.231643006,17.97552825,0,3.577480551,2.789332127,0,6.78029491,2.462772921,2.704523062,5.107134912,0.780474801,0,1.81575609,1.649314729,1.909367182,2.291393367,0.903852999,3.181258285,3.743682873,0.326186501,3.013588994,32.82021598,0,2.489617521,0,0,2.890321157,0,0
616,0.15676281,0.987775749,3.392985361,4.883701931,17.2153535,0,3.167886857,2.441953201,0,6.268763647,1.968989073,2.163930932,5.396775202,1.003695899,0,1.776578135,1.810910684,1.512722488,2.104802797,0.568968371,2.95234086,4.028879715,0.32800552,3.328932048,32.77832286,0,2.242481453,0,0,3.135449205,0,0
617,0,0.805500758,3.15677111,5.144947755,16.60490383,0,3.032611981,2.052937198,0,5.825988753,0.999258494,1.641761803,5.821945504,1.537455829,0,1.456435688,1.830785357,1.330406464,1.927447281,0.473070764,2.768295027,3.997299248,0.448046179,3.979066541,32.94187816,0,2.142828336,0,0,3.239625587,0,0
618,0,0.547434726,2.886105664,4.988764556,16.05579946,0,3.105679848,1.728298473,0,5.509730625,0,1.421873817,6.185643484,2.227188561,0.030451879,0.999154973,1.746152714,1.30359582,1.802230729,0.663688746,2.714218718,3.656557766,0.614325255,4.756628015,33.04612838,0,2.233092473,0,0,3.109645029,0,0
619,0,0.27924837,2.775298708,4.617652918,15.46372314,0,3.273243127,1.479073572,0,5.228287031,0,1.50805699,6.180226647,2.905038223,0.077767219,0.605028365,1.656755457,1.320425143,1.931613849,1.016144596,2.853262778,3.460895977,0.801982626,5.366386692,32.85173391,0,2.344688779,0,0,2.77433328,0,0
620,0,0,2.842650102,4.141231713,14.93428187,0,3.503577183,1.290036587,0,4.86689094,0,1.790561236,5.676109336,3.497351703,0,0.430770485,1.602276923,1.312086479,2.409972712,1.336819809,3.167199931,3.47722603,1.024701411,5.59209022,32.32042697,0,2.327817909,0,0,2.309765098,0,0
621,0,0,2.977338055,3.5822072,14.69902776,0,3.816830037,1.138587965,0,4.333050022,0,2.100478172,4.741544267,4.015361149,0,0.571990123,1.571316447,1.246603885,3.203388325,1.429862351,3.570595382,3.500068456,1.31906135,5.329718029,31.5789316,0,2.110895316,0,0,1.814666217,0,0
622,0.009598217,0,3.058330257,2.920302262,14.88918824,0,4.19505442,1.027207497,0,3.676170569,0,2.285613685,3.768730392,4.557742807,0,0.991842764,1.525154081,1.110550316,4.067592164,1.270335163,3.920791344,3.432232035,1.715699806,4.725959501,30.88214974,0.417271703,1.875343357,0,0,1.373230247,0,0
623,0.345326102,0,3.04868906,2.187462394,15.46758814,0,4.596116184,0.909436982,0,3.016330703,0.422010768,2.292048096,3.149684643,4.957062605,0,1.557602153,1.442517994,0.911781226,4.726097323,0.938886532,4.086603677,3.245274436,2.163593082,4.036722647,30.44549954,1.061560055,1.839698226,0,0,1.068924235,0,0
624,0.735752073,0,3.080509362,1.543441229,16.12573226,0,4.954307665,0.636622495,0,2.527285792,1.193028191,2.250784479,3.064765504,4.515321929,0,2.027496824,1.354552968,0.693510963,4.970718384,0.623136335,3.995911446,2.982563701,2.463249069,3.577339005,30.32214209,1.525344148,2.134010544,0,0,0.990153299,0,0
625,1.131084029,0,3.233339725,1.135264924,16.59578796,0,5.225989546,0.255509571,0.493972176,2.337207664,1.766473114,2.296650531,3.306524108,3.490126321,0,2.221956507,1.331143474,0.569522411,4.752218703,0.493768449,3.631860249,2.745730821,2.608790865,3.48326498,30.38918059,1.627203059,2.655590689,0,0,1.17605619,0,0
626,1.467451932,0,3.493799681,1.065449079,16.71687487,0,5.386489747,0,0.900504763,2.513292728,2.144159233,2.528920902,3.442378868,2.902212822,0,2.053481031,1.466804654,0.696074433,4.171704495,0.668018039,3.027264572,2.669742417,2.764115141,3.702534027,30.39372696,1.254365266,3.109485301,0,0,1.605637126,0,0
627,1.733362277,0.065266213,3.669839652,1.310482553,16.59659806,0,5.388688305,0,0.994465231,3.030682429,2.322781289,2.921832605,3.702044991,2.762342637,0,1.592911016,1.825461472,1.116305755,3.423743067,1.0890687,2.255130941,2.814623102,2.958527842,4.060153475,30.15699187,0.524145294,3.253510291,0,0,2.159010329,0,0
628,1.947403729,0.581316422,3.551852288,1.773641297,16.43571613,0,5.187481937,0,0.83127172,3.81191976,2.30816019,3.379857415,4.306177404,2.740510662,0.337284814,0.977409468,2.394776686,1.757779855,2.706017263,1.606831175,1.414230005,3.170322027,3.145164006,4.358747564,29.6408185,0,2.973887575,0,0,2.685438777,0,0
629,2.150385388,0.854394308,3.075708935,2.29645635,16.39727571,0,4.770121628,0,0.608266736,4.735523726,2.141028977,3.75564064,4.748753944,2.709432578,0.707464135,0.352409637,2.992970409,2.365747071,2.128598413,2.01030999,0.630183314,3.624117557,3.227680083,4.47040633,29.09543731,0,2.432933707,0,0,3.056974355,0,0
630,2.351736525,0.891250426,2.364772983,2.698918793,16.55772104,0,4.203162387,0,0.514419634,5.659278106,1.900290418,3.928314036,4.742506752,2.597795715,0.573170921,0,3.378777144,2.706662723,1.722743872,2.164895967,0.018568208,4.102613792,3.177506263,4.429734883,28.81421643,0,1.826134064,0,0,3.195338385,0,0
631,2.518222582,0.833498445,1.723490483,2.806185085,16.89244295,0,3.632253513,0,0.681876361,6.428563903,1.696858218,3.835301865,4.405030574,2.376263489,0.070690861,0,3.30299036,2.648413124,1.447258058,2.050554049,0,4.557670704,3.052822588,4.421052019,29.04771329,0,1.325211932,0,0,3.088839701,0,0
632,2.600715111,0.779091514,1.364873045,2.610492573,17.31270936,0,3.136624183,0,1.063204797,6.919664364,1.588399532,3.571275075,3.946864969,2.155119358,0,0,2.779233915,2.435576871,1.286869421,1.770780832,0,4.578547584,2.895072453,4.386783307,29.70319131,0,1.01377236,0,0,2.842128497,0,0
633,2.545662753,0.756801672,1.390129244,2.232992838,17.70573923,0,2.751140028,0,1.490165954,7.066135267,1.572970291,3.314832475,3.618330552,2.089461669,0,0,2.008930133,2.33408615,1.251716313,1.471987382,0.004128568,3.84184717,2.725395066,4.211357176,30.47974449,0,0.894095266,0,0,2.620532949,0,0
634,2.310192247,0.642981489,1.689363712,1.940788212,17.98495034,0,2.486355608,0,1.697204184,6.949663386,1.538105785,3.250497295,3.676721461,2.230395769,0,0,1.366103212,1.973638766,1.385235169,1.229597178,0.574727505,3.043034909,2.532486849,4.051946111,30.98022643,0,0.840556998,0,0,2.590794418,0,0
635,1.895661283,0.331051098,2.111161842,1.946601079,18.1140093,0,2.357293403,0,1.509677,6.693324493,1.375366328,3.445280841,4.222750795,2.526052278,0,0,1.101595197,1.214436164,1.660990902,1.066629378,1.218399947,2.650168216,2.280572036,4.034292843,30.95764469,0,0.753615419,0,0,2.809106252,0,0
636,1.376962349,0,2.518708084,2.314205432,18.12579038,0,2.388733304,0.221285755,0.944150484,6.424392825,1.03148807,3.77585058,5.09561366,2.804585985,0,1.152817727,1.197503742,0.486067617,1.930280939,0.952492682,1.767981145,2.422738996,1.906592388,4.130474445,30.44414175,0,0.625450823,0,0,3.15248493,0,0
637,0.94069978,0,2.832563636,2.941763792,18.05693436,0,2.528876182,0.308735694,0.217873856,6.168613566,0.581301765,4.048999164,5.935039317,2.938354732,0.205717956,2.549607445,1.428035844,0,2.024489167,0.89145032,2.16710813,2.249476968,1.338950608,4.218738178,29.62208048,0,0.523221925,0,0,3.411706801,0,0
638,0.81142001,0,3.000691206,3.636504438,17.93996715,0,2.678297599,0.281396665,0,5.878501858,0.17357789,4.077821244,6.310320423,2.881722364,0.484732131,3.644724133,1.479223306,0,1.828604328,0.917002109,2.457585776,2.145036753,0.535158212,4.147197299,28.73919176,0,0.560222819,0,0,3.369019898,0,0
639,1.029604096,0,2.909106693,4.294178611,17.79518297,0,2.775161137,0.200046065,0,5.50377802,0,3.894257886,6.065842759,2.801163566,0.634361486,4.218094729,1.25166617,0,1.524698397,1.067755755,2.772968161,2.0740846,0,3.898590799,27.9227982,0,0.841258867,0,0,3.01362096,0,0
640,1.463888329,0,2.457068744,4.882158065,17.65913263,0,2.804276681,0.130714762,0,5.018901941,0,3.617394575,5.279824753,2.858727386,0.690361389,4.235338772,0.805461038,0,1.354021384,1.36098721,3.225664827,2.01789459,0,3.537472818,27.26192054,0.455970167,1.392779213,0,0,2.464216781,0,0
641,1.755457735,0,1.619155497,5.452506957,17.60582184,0,2.818947426,0.136559654,0,4.452985903,0,3.402637225,4.330118605,3.073013452,0.704418143,3.906277157,0.387243355,0,1.477710777,1.765163589,3.823904261,2.022025128,0,3.205674538,26.8378892,1.154183981,2.08311302,0,0,1.968070341,0,0
642,1.683375408,0,0.544572993,5.967342905,17.64001361,0,2.823646711,0.299516433,0,3.901510674,0,3.335489658,3.526656143,3.43505883,0.652315102,3.41150513,0.191934283,0.090713041,1.777722084,2.201154473,4.490303854,2.072332002,0,2.95669451,26.60300166,1.44436552,2.701235187,0,0,1.668830736,0,0
643,1.224438213,0.161300314,0,6.293786915,17.69364764,0,2.767818603,0.699347548,0,3.512753154,0,3.420576407,3.042452931,3.910902219,0.447797073,2.865541895,0.323240433,0.391417647,1.972880068,2.549632538,5.077984065,2.091570318,0,2.75990869,26.39152547,1.312987397,3.003839386,0,0,1.584269286,0,0
644,0.653237581,0.575840257,0,6.284544802,17.66846482,0,2.587053185,1.282231003,0,3.418758077,0,3.58133095,2.781485815,4.360519177,0.071856709,2.307002928,0.73578262,0.686149536,2.359742075,2.679903033,5.425842672,1.998752654,0.098282328,2.627568568,26.04109765,0.935915813,2.903451195,0,0.362477081,1.628640656,0,0
645,0.306639228,0.858622135,0,5.855635246,17.50556737,0,2.263339734,1.893782835,0,3.67530264,0,3.701557114,2.553344691,4.617103974,0,1.772086001,1.298384073,0.94266201,3.176110817,2.506773393,5.394366124,1.738331051,1.050948964,2.612943239,25.4954738,0.552174698,2.45110657,0,0.398536624,1.712089145,0,0
646,0.358266969,1.059275024,0,5.10853227,17.28409648,0,1.917443048,2.26017262,0,4.149518486,0,3.647917098,2.212174247,4.56382759,0,1.37300698,1.812638528,1.184635437,3.851765951,2.081162668,4.91891382,1.331205768,1.814668486,2.825448608,24.97470636,0.36383779,1.896792734,0,0.087152667,1.844622567,0,0
647,0.77018631,1.173927724,0,4.199394216,17.10106996,0,1.662980821,2.220657173,0,4.632202511,0,3.373972663,1.759597614,4.237702086,0,1.229913019,2.146203042,1.466628623,4.012430587,1.510127429,4.04406624,0.993347525,2.302385206,3.262492712,24.61318536,0.419466769,1.476895985,0,0,2.043885712,0,0
648,1.291395991,1.128856884,0.047266994,3.307891746,17.03883052,0,1.562904959,1.794694226,0,4.878867754,0,2.950692797,1.364383917,3.84887621,0,1.438127015,2.268097923,1.8514973,3.699263353,0.931152777,2.942648476,1.104375047,2.539154717,3.768192922,24.38250208,0.591278297,1.356312948,0,0,2.300853154,0,0
649,1.741158489,0.900542954,0.149508804,2.571235766,17.10345004,0,1.549551633,1.192303136,0,4.813670999,0,2.539835904,1.189429681,3.59618626,0.47866019,1.916602068,2.22725899,2.239908461,3.110936048,0.394535439,1.903026126,1.53355107,2.536438072,4.11563186,24.21509996,0.753597073,1.560383656,0,0,2.461182392,0,0
650,2.022925931,0.521038768,0.052138946,2.084116767,17.25531905,0,1.519879011,0.696731842,0,4.495480779,0,2.313821488,1.352440223,3.604483165,0.959019933,2.477591972,2.10666209,2.441353344,2.507290667,0,1.225590802,1.917447229,2.287246673,4.122078016,24.03927076,0.836373016,2.027455644,0,0,2.335755428,0,0
651,2.182588917,0.116708547,0,1.872831474,17.43814722,0,1.496526028,0.498381197,0,4.13435589,0,2.31597174,1.836297807,3.771442637,1.003579427,2.893592777,1.966020818,2.258722194,2.104989834,0,1.037107534,2.080484511,1.758100752,3.890681285,23.82681713,0.946994572,2.647463369,0,0,1.896943172,0,0
652,2.299703134,0,0.014573854,1.918680398,17.58262122,0,1.553972533,0.662720134,0,3.934426661,0,2.509944926,2.523167455,3.962565178,0.54006308,3.014458189,1.846095878,1.631892673,2.008362895,0,1.281787733,1.941839478,0.948507646,3.634708605,23.54584566,1.174112265,3.271699694,0,0,1.271651255,0,0
653,2.450832532,0,0.322471555,2.153852501,17.60823984,0,1.791015124,1.083672259,0,4.023545893,0,2.776296792,3.183168742,4.077861361,0,2.838417727,1.764204011,0.729589462,2.156090395,0,1.679139374,1.518086879,0,3.623304802,23.1431646,1.497766302,3.712728094,0,0,0.765391344,0,0
654,2.643981451,0,0.884939799,2.482972656,17.48590721,0,2.133997383,1.574694793,0,4.366122682,0.101809801,2.955003691,3.585634046,4.058328993,0,2.506281112,1.713410227,0,2.461566468,0,2.002501153,1.03932359,0,3.907780626,22.57386465,1.708252759,3.862100303,0,0,0.552369193,0,0
655,2.848134218,0,1.658179167,2.793557124,17.24374803,0,2.395958392,1.920350794,0,4.806475239,0.822015045,2.885307767,3.540479461,3.9452014,0,2.241889593,1.666172425,0,2.839807983,0.241282511,2.132144811,0.852900366,0,4.359287053,21.8224492,1.508788713,3.700815619,0,0,0.661592016,0,0
656,3.087693127,0,2.535328362,2.972387608,17.00561662,0,2.464355617,2.000584043,0.403475593,5.161238163,1.408221182,2.526356207,3.030037189,4.146742547,0,2.209633857,1.572754411,0,3.252613967,1.18347673,2.216292139,1.139640156,0,4.762594453,20.98520219,0.830240223,3.357742932,0,0,0.932557138,0,0
657,3.351085255,0,3.358807157,2.937600476,16.87851631,0,2.356192007,1.794804704,0.709677632,5.31156566,1.724371755,1.949183739,2.190294373,4.843857415,0,2.405711373,1.417063679,0,3.681294762,2.100513398,2.442774719,1.893803329,0,4.954176551,20.2088512,0,2.979081501,0,0,1.214059358,0,0
658,3.519566118,0,3.908641411,2.680468616,16.86715584,0,2.306419723,1.426743684,0.79914143,5.295162679,1.742757776,1.380369727,1.361891274,5.506476382,0,2.52655695,1.268393472,0,4.115500554,2.752841041,2.896513395,2.830462022,0,4.937754177,19.66746371,0,2.646605809,0,0,1.500864065,0,0
659,3.602950475,0,4.023248078,2.339550978,16.89965684,0,2.493505261,1.012424596,0.756683706,5.239344095,1.538253709,1.062232228,0.814787111,5.8358276,0,2.532343839,1.199046397,0.083308084,4.516481055,3.008423955,3.487670295,3.654553836,0,4.790605919,19.446036,0,2.375396075,0,0,1.824204906,0,0
660,3.719500139,0,3.634842388,2.144513244,16.86211128,0,2.984434782,0.627684328,0.761296059,5.302259247,1.263586029,1.177421422,0.687720961,5.826528834,0,2.613016109,1.254757164,0.515570445,4.814513838,2.858216824,3.986468582,4.127554884,0.418888891,4.629084236,19.5264542,0,2.138479624,0,0,2.216643595,0,0
661,3.803568583,0.192895682,2.889539246,2.04818792,16.76801134,0,3.627100551,0.240992992,0.881068277,5.396767008,1.026376675,1.521231461,0.845802117,5.39114707,0,2.56520206,1.34862106,0.806354284,4.9190894,2.430044615,4.257458914,4.236621756,0.878515651,4.495836822,19.7848972,0,2.002536699,0,0,2.601806151,0,0
662,3.724901934,0.506949206,2.052140412,1.926224572,16.71415922,0,4.200965453,0,1.109073702,5.443947193,0.89382866,1.820944282,1.056784824,4.506442098,0,2.132194392,1.409863273,0.937810746,4.757150003,1.923731388,4.254684555,4.096165147,0.853501831,4.381873072,20.06578067,0,2.045034523,0,0,2.889178985,0,0
663,3.400484507,0.886722725,1.46506181,1.772004618,16.87298001,0,4.55226613,0,1.365341255,5.675439536,0.877469076,2.073442013,1.139347142,3.439264317,0,1.389739887,1.564788726,0.934267244,4.329629817,1.581333489,4.063712739,3.908408228,0.51216009,4.223977786,20.24677577,0,2.257016699,0,0,3.079822765,0,0
664,2.887678203,1.298138298,1.332753415,1.582557883,17.29223002,0,4.623829618,0,1.576081754,6.146085381,0.98538303,2.352278038,1.04456056,2.448289371,0,0.533349334,1.7945273,0.842573751,3.708890426,1.578338634,3.782954055,3.807896604,0.088508618,3.976841973,20.2472566,0,2.513747076,0,0,3.230594552,0,0
665,2.39828483,1.670423489,1.65483088,1.336355649,17.84067185,0,4.467899599,0,1.689111843,6.638270522,1.224406507,2.740727479,0.871893237,1.699430623,0,0,1.877409529,0.730763425,3.033658785,1.979957898,3.497813371,3.818527705,0,3.634209878,20.03662421,0,2.580141333,0,0,3.433262169,0,0
666,2.065418126,1.89209755,2.252914689,1.033469709,18.2964865,0,4.18385221,0,1.63683684,7.047151906,1.515510991,3.063751066,0.686428771,1.160369573,0,0,1.766246322,0.690572203,2.387695677,2.665046608,3.286999797,3.881101922,0,3.242153161,19.64062265,0,2.352390907,0,0,3.643491869,0,0
667,1.920979993,1.856457245,2.870932131,0.712120196,18.45199812,0,3.873148153,0,1.35646556,7.347531132,1.731402935,3.075671277,0.529193658,0.721140246,0,0,1.522614463,0.797721672,1.819868957,3.402794775,3.211146645,3.923547891,0,2.886236182,19.13179547,0,1.867891565,0,0,3.746509197,0,0
668,1.802737217,1.557382152,3.310586935,0.505512264,18.32152409,0,3.559421928,0.387461569,0.839675695,7.540535438,1.745600557,2.81190181,0.442979877,0.385972833,0,0.041865649,1.222686757,1.019613545,1.372522477,3.930266563,3.274253586,3.985974573,0.049854084,2.694466368,18.64610045,0,1.403075464,0,0,3.655569208,0,0
669,1.554270758,1.102199983,3.459463946,0.524823688,18.01528191,0,3.224398455,1.157983165,0.156828786,7.636169604,1.523533245,2.386430569,0.498291101,0.185151161,0,0.61969309,0.939772066,1.253711005,1.096331516,4.086118946,3.401655327,4.103686894,0.166215012,2.747562112,18.31007412,0,1.212769429,0,0,3.376305184,0,0
670,1.113955444,0.736601384,3.32936481,0.805352455,17.70605843,0,2.817880739,1.775951089,0,7.647796432,1.181147737,1.932898191,0.800515146,0.138851453,0,1.033928439,0.73258189,1.331697868,1.052214291,3.891561705,3.415644542,4.261205684,0.199986885,3.027402243,18.20293781,0.292918777,1.411857375,0,0,3.045573738,0,0
671,0.592963085,0.632761631,3.054489176,1.315414056,17.46799537,0,2.369364956,2.132383312,0,7.571708974,0.8873146,1.590511821,1.334222282,0.151994135,0,1.145677008,0.591458134,1.159074368,1.226038199,3.480622254,3.160672939,4.434541387,0.148273727,3.415987597,18.28712136,0.810736713,1.900297196,0,0,2.71950212,0,0
672,0.210570996,0.850051965,2.827245882,1.97121873,17.28776626,0,1.981762353,2.19858362,0,7.403038886,0.803474702,1.47163942,1.983643764,0.03047843,0,0.966187838,0.453294025,0.724199662,1.535584168,3.033298924,2.552591361,4.589228313,0.02711846,3.747028154,18.43853001,1.371306295,2.441583732,0,0,2.381745915,0,0
673,0.122137264,1.186423348,2.718144981,2.646550536,17.09378183,0,1.825656296,2.044360419,0,7.197576441,0.901024327,1.533166233,2.582980381,0,0,0.699879263,0.232411058,0.143934665,1.833483469,2.600616715,1.761057615,4.651026395,0,3.950502866,18.51161646,1.905666167,2.860248089,0,0,1.991352762,0,0
674,0.377654,1.387333088,2.689502756,3.209722767,16.82996996,0,2.012055742,1.773110497,0,7.039401195,1.086668892,1.660871927,3.025270136,0,0,0.557149027,0,0,2.014850215,2.147660274,1.039886254,4.553236665,0,4.058054508,18.43756972,2.306982472,3.043550221,0,0,1.52935268,0,0
675,0.845366141,1.278507826,2.561806484,3.548528506,16.51523724,0,2.470697633,1.491599441,0,7.02754186,1.26626866,1.702625168,3.366482387,0,0,0.619479378,0,0,2.113029378,1.551442571,0.637567859,4.278017703,0,4.246907365,18.32906175,2.430185526,2.971732313,0,0,1.040398741,0,0
676,1.36773108,0.908781689,2.255510243,3.596029142,16.20277389,0,3.004536738,1.292173546,0,7.191998488,1.440081753,1.636024706,3.705811717,0,0,0.807897402,0,0,2.191242327,0.807881765,0.619242353,3.907118968,0,4.58398099,18.34022283,2.229989003,2.68953965,0,0,0.565985686,0,0
677,1.797228366,0.526122687,1.823209524,3.341986563,15.96839295,0,3.33609101,1.234833245,0,7.481096676,1.693978591,1.567779963,4.12604287,0.178482817,0,0.917253952,0,0,2.309135911,0.054508537,0.868436545,3.61786254,0,4.983483485,18.61483088,1.780558922,2.299117968,0,0,0.136804671,0,0
678,2.0718822,0.321075414,1.43646308,2.884082976,15.87920298,0,3.330800714,1.251726604,0.146979835,7.753694481,2.067457041,1.589244774,4.440056235,0.621004079,0,0.840591458,0,0,2.418733522,0,1.242670689,3.621494056,0,5.169097685,19.09921354,1.280128794,1.948492972,0,0,0,0,0
679,2.183962558,0.386149696,1.258042224,2.360429547,15.9560627,0,2.980625704,1.261904599,0.210408525,7.869157339,2.547331887,1.72413763,4.490339072,0.724063891,0,0.559645046,0.315167522,0,2.441188095,0,1.626331577,3.935934769,0,4.982690122,19.62107833,0.918970891,1.756231204,0,0,0,0,0
680,2.174707196,0.61486609,1.280360114,1.891433347,16.09805361,0,2.456985607,1.303571567,0.133953963,7.798215497,3.032235516,1.828648439,4.53650137,0.602421959,0,0.18025613,0.578367384,0,2.34595723,0,2.002607038,3.996296154,0,4.825904331,19.91900616,0.711657782,1.699949898,0,0,0,0,0
681,2.091589622,0.903256864,1.407495893,1.557023586,16.16652268,0,1.927280332,1.330433755,0,7.572563051,3.435373202,1.786229947,4.600545403,0.451308564,0,0,0.744305233,0,2.170215151,0.349080931,2.295329537,3.614574407,0,4.683129896,19.87511995,0.561135696,1.698059316,0,0,0,0,0
682,1.975136568,1.198192838,1.479014267,1.388449723,16.01832334,0,1.501087416,1.16915822,0,7.272484215,3.71175997,1.564379687,4.341293855,0.519773915,0,0,0.988660803,0,2.021102509,0.832217219,2.338780148,3.19183469,0,3.961148743,19.58380826,0.284754749,1.64187512,0,0.039879089,0,0,0
